return_id,order_id,return_date,return_reason
RET000563,ORD036438,2024-06-01,Late Delivery
RET000564,ORD034750,2025-09-13,Late Delivery
RET000565,ORD028617,2023-04-23,Poor Quality
RET000566,ORD037096,2023-05-09,Changed Mind
RET000567,ORD022811,2025-03-13,Late Delivery
RET000568,ORD007143,2024-09-24,Wrong Product
RET000569,ORD021559,2025-01-13,Late Delivery
RET000570,ORD009936,2024-03-03,Poor Quality
RET000571,ORD004789,2023-10-02,Changed Mind
RET000572,ORD030511,2023-03-22,Changed Mind
RET000573,ORD031190,2023-02-21,Poor Quality
RET000574,ORD020084,2025-07-21,Damaged Product
RET000575,ORD010824,2024-10-12,Late Delivery
RET000576,ORD000673,2023-01-25,Poor Quality
RET000577,ORD015595,2024-11-18,Damaged Product
RET000578,ORD043049,2025-07-30,Size Issue
RET000579,ORD021912,2023-02-12,Damaged Product
RET000580,ORD011869,2025-04-07,Wrong Product
RET000581,ORD034691,2024-11-17,Damaged Product
RET000582,ORD011322,2025-07-28,Size Issue
RET000583,ORD044212,2023-12-27,Damaged Product
RET000584,ORD024615,2023-02-16,Poor Quality
RET000585,ORD012006,2024-05-25,Late Delivery
RET000586,ORD003940,2024-02-18,Size Issue
RET000587,ORD004614,2025-07-21,Size Issue
RET000588,ORD036760,2023-05-28,Changed Mind
RET000589,ORD031459,2024-04-10,Wrong Product
RET000590,ORD044953,2024-11-20,Wrong Product
RET000591,ORD004348,2025-06-15,Wrong Product
RET000592,ORD039328,2024-08-22,Poor Quality
RET000593,ORD049923,2025-05-23,Size Issue
RET000594,ORD022394,2025-07-20,Poor Quality
RET000595,ORD003157,2024-05-26,Poor Quality
RET000596,ORD029918,2025-08-23,Damaged Product
RET000597,ORD037224,2026-01-15,Late Delivery
RET000598,ORD013479,2026-01-12,Late Delivery
RET000599,ORD013872,2023-03-06,Wrong Product
RET000600,ORD038556,2025-03-30,Changed Mind
RET000601,ORD025330,2023-07-12,Wrong Product
RET000602,ORD044685,2023-10-15,Wrong Product
RET000603,ORD000986,2025-07-18,Wrong Product
RET000604,ORD037140,2024-07-19,Size Issue
RET000605,ORD035034,2025-04-20,Late Delivery
RET000606,ORD023731,2025-10-24,Wrong Product
RET000607,ORD007531,2023-07-18,Size Issue
RET000608,ORD044395,2024-03-05,Poor Quality
RET000609,ORD032949,2024-02-07,Poor Quality
RET000610,ORD030878,2023-10-04,Size Issue
RET000611,ORD029931,2023-11-04,Changed Mind
RET000612,ORD023416,2023-07-13,Damaged Product
RET000613,ORD006060,2024-03-31,Changed Mind
RET000614,ORD023680,2023-05-28,Late Delivery
RET000615,ORD015941,2025-04-18,Damaged Product
RET000616,ORD006949,2025-01-08,Poor Quality
RET000617,ORD030096,2023-04-17,Damaged Product
RET000618,ORD041340,2025-01-13,Wrong Product
RET000619,ORD049599,2025-09-11,Wrong Product
RET000620,ORD033184,2025-04-12,Damaged Product
RET000621,ORD016581,2024-09-17,Damaged Product
RET000622,ORD001389,2023-06-29,Size Issue
RET000623,ORD021351,2023-05-07,Size Issue
RET000624,ORD049751,2023-03-08,Changed Mind
RET000625,ORD034432,2023-07-04,Poor Quality
RET000626,ORD024455,2024-04-15,Poor Quality
RET000627,ORD040360,2023-04-24,Changed Mind
RET000628,ORD018578,2024-03-04,Changed Mind
RET000629,ORD033452,2024-03-11,Late Delivery
RET000630,ORD047853,2023-05-06,Damaged Product
RET000631,ORD000005,2025-02-23,Poor Quality
RET000632,ORD029183,2025-02-05,Poor Quality
RET000633,ORD008231,2023-08-06,Changed Mind
RET000634,ORD005947,2024-12-26,Wrong Product
RET000635,ORD007823,2025-01-12,Poor Quality
RET000636,ORD019487,2024-09-28,Size Issue
RET000637,ORD015385,2024-06-04,Wrong Product
RET000638,ORD041100,2023-07-30,Changed Mind
RET000639,ORD018184,2024-08-02,Late Delivery
RET000640,ORD027162,2024-12-31,Damaged Product
RET000641,ORD011646,2025-10-19,Poor Quality
RET000642,ORD024391,2025-07-29,Size Issue
RET000643,ORD004851,2025-01-18,Poor Quality
RET000644,ORD047436,2023-06-29,Poor Quality
RET000645,ORD042207,2024-10-23,Late Delivery
RET000646,ORD045341,2023-03-23,Poor Quality
RET000647,ORD028170,2023-11-15,Damaged Product
RET000648,ORD003420,2025-04-10,Wrong Product
RET000649,ORD042591,2023-02-26,Damaged Product
RET000650,ORD038735,2024-08-16,Changed Mind
RET000651,ORD036720,2024-05-06,Changed Mind
RET000652,ORD029498,2025-06-25,Late Delivery
RET000653,ORD004363,2024-07-19,Poor Quality
RET000654,ORD004029,2024-05-02,Late Delivery
RET000655,ORD003427,2024-12-27,Changed Mind
RET000656,ORD020269,2023-12-17,Poor Quality
RET000657,ORD020058,2024-12-03,Late Delivery
RET000658,ORD011479,2024-04-25,Poor Quality
RET000659,ORD047945,2024-06-20,Wrong Product
RET000660,ORD029393,2025-03-17,Damaged Product
RET000661,ORD029047,2024-05-28,Late Delivery
RET000662,ORD008565,2024-10-06,Changed Mind
RET000663,ORD039507,2023-06-19,Wrong Product
RET000664,ORD049805,2025-02-14,Poor Quality
RET000665,ORD025450,2023-04-01,Size Issue
RET000666,ORD034922,2024-12-06,Changed Mind
RET000667,ORD030478,2023-05-31,Damaged Product
RET000668,ORD013520,2023-11-26,Changed Mind
RET000669,ORD034008,2025-06-19,Poor Quality
RET000670,ORD021316,2024-10-04,Late Delivery
RET000671,ORD042425,2023-04-21,Late Delivery
RET000672,ORD048901,2025-04-25,Wrong Product
RET000673,ORD047633,2024-04-27,Damaged Product
RET000674,ORD049789,2025-03-04,Size Issue
RET000675,ORD044232,2023-09-21,Damaged Product
RET000676,ORD010724,2024-08-25,Poor Quality
RET000677,ORD013155,2025-09-30,Poor Quality
RET000678,ORD013763,2025-10-12,Late Delivery
RET000679,ORD042812,2025-09-15,Late Delivery
RET000680,ORD030804,2024-12-14,Poor Quality
RET000681,ORD036261,2023-09-30,Poor Quality
RET000682,ORD021437,2025-02-12,Damaged Product
RET000683,ORD025971,2024-07-14,Late Delivery
RET000684,ORD032204,2025-01-10,Wrong Product
RET000685,ORD007181,2024-06-04,Wrong Product
RET000686,ORD041281,2023-08-02,Changed Mind
RET000687,ORD028087,2025-05-26,Poor Quality
RET000688,ORD013702,2025-03-09,Poor Quality
RET000689,ORD001004,2024-10-17,Size Issue
RET000690,ORD009059,2025-09-19,Late Delivery
RET000691,ORD044235,2025-05-01,Late Delivery
RET000692,ORD025675,2023-12-22,Damaged Product
RET000693,ORD045056,2023-11-20,Damaged Product
RET000694,ORD035144,2024-02-10,Poor Quality
RET000695,ORD038163,2025-07-18,Poor Quality
RET000696,ORD022477,2023-06-08,Poor Quality
RET000697,ORD023007,2024-01-14,Wrong Product
RET000698,ORD045344,2023-03-01,Size Issue
RET000699,ORD036128,2023-06-30,Damaged Product
RET000700,ORD049710,2023-12-21,Late Delivery
RET000701,ORD013099,2025-03-22,Late Delivery
RET000702,ORD037196,2025-06-29,Poor Quality
RET000703,ORD004108,2024-07-02,Changed Mind
RET000704,ORD041336,2024-05-30,Wrong Product
RET000705,ORD025223,2023-08-16,Wrong Product
RET000706,ORD035840,2024-05-06,Size Issue
RET000707,ORD029719,2025-05-02,Damaged Product
RET000708,ORD046953,2025-12-22,Changed Mind
RET000709,ORD029828,2026-01-11,Changed Mind
RET000710,ORD017543,2025-04-27,Size Issue
RET000711,ORD024916,2025-12-14,Wrong Product
RET000712,ORD004514,2024-09-20,Damaged Product
RET000713,ORD019937,2024-11-13,Wrong Product
RET000714,ORD046525,2024-04-03,Changed Mind
RET000715,ORD024511,2023-07-21,Changed Mind
RET000716,ORD027442,2025-05-04,Wrong Product
RET000717,ORD012002,2025-12-13,Late Delivery
RET000718,ORD023354,2024-02-02,Changed Mind
RET000719,ORD027293,2024-02-28,Late Delivery
RET000720,ORD034204,2024-01-17,Late Delivery
RET000721,ORD012148,2024-08-10,Size Issue
RET000722,ORD015292,2024-12-02,Poor Quality
RET000723,ORD046880,2024-03-27,Size Issue
RET000724,ORD008691,2025-09-14,Damaged Product
RET000725,ORD012654,2024-03-06,Late Delivery
RET000726,ORD031470,2025-08-30,Damaged Product
RET000727,ORD002955,2023-09-26,Poor Quality
RET000728,ORD003004,2025-01-07,Wrong Product
RET000729,ORD015814,2024-07-26,Damaged Product
RET000730,ORD006657,2023-12-29,Size Issue
RET000731,ORD012774,2023-09-28,Damaged Product
RET000732,ORD039531,2024-08-11,Size Issue
RET000733,ORD034408,2024-06-27,Poor Quality
RET000734,ORD008837,2024-03-24,Damaged Product
RET000735,ORD014618,2024-07-05,Damaged Product
RET000736,ORD022836,2023-06-08,Late Delivery
RET000737,ORD015981,2025-12-06,Poor Quality
RET000738,ORD037916,2025-04-21,Changed Mind
RET000739,ORD001571,2025-07-31,Late Delivery
RET000740,ORD035908,2025-11-14,Damaged Product
RET000741,ORD026090,2025-11-26,Changed Mind
RET000742,ORD020914,2024-04-04,Late Delivery
RET000743,ORD009958,2026-01-04,Changed Mind
RET000744,ORD018276,2025-08-02,Wrong Product
RET000745,ORD015432,2023-04-13,Late Delivery
RET000746,ORD023494,2024-09-01,Size Issue
RET000747,ORD015790,2024-07-06,Poor Quality
RET000748,ORD035780,2026-01-01,Wrong Product
RET000749,ORD011981,2025-10-16,Damaged Product
RET000750,ORD044906,2025-08-19,Poor Quality
RET000751,ORD035763,2025-12-04,Changed Mind
RET000752,ORD027093,2025-11-17,Late Delivery
RET000753,ORD046835,2025-09-08,Damaged Product
RET000754,ORD033438,2024-03-25,Wrong Product
RET000755,ORD047381,2025-02-15,Changed Mind
RET000756,ORD001591,2024-12-14,Changed Mind
RET000757,ORD026756,2024-07-06,Damaged Product
RET000758,ORD021759,2024-06-15,Late Delivery
RET000759,ORD003002,2024-04-15,Wrong Product
RET000760,ORD044112,2025-08-21,Size Issue
RET000761,ORD043520,2023-04-05,Wrong Product
RET000762,ORD000629,2024-08-20,Late Delivery
RET000763,ORD020737,2025-12-08,Size Issue
RET000764,ORD011903,2025-01-20,Changed Mind
RET000765,ORD006367,2024-07-09,Late Delivery
RET000766,ORD017133,2024-11-05,Poor Quality
RET000767,ORD009479,2025-03-30,Changed Mind
RET000768,ORD041871,2025-07-27,Late Delivery
RET000769,ORD012933,2024-01-18,Late Delivery
RET000770,ORD013642,2024-01-16,Size Issue
RET000771,ORD019627,2023-08-27,Wrong Product
RET000772,ORD009952,2025-12-14,Late Delivery
RET000773,ORD028963,2023-10-21,Wrong Product
RET000774,ORD028446,2023-05-02,Size Issue
RET000775,ORD019699,2023-08-15,Wrong Product
RET000776,ORD044224,2024-06-30,Size Issue
RET000777,ORD002997,2023-09-11,Changed Mind
RET000778,ORD013638,2025-09-18,Damaged Product
RET000779,ORD022471,2025-11-10,Poor Quality
RET000780,ORD036087,2025-02-26,Size Issue
RET000781,ORD028918,2025-08-08,Wrong Product
RET000782,ORD017650,2025-04-14,Changed Mind
RET000783,ORD027956,2025-02-03,Damaged Product
RET000784,ORD002855,2023-11-09,Poor Quality
RET000785,ORD013390,2024-11-18,Size Issue
RET000786,ORD013049,2025-06-29,Poor Quality
RET000787,ORD022333,2023-05-15,Wrong Product
RET000788,ORD030578,2023-06-10,Changed Mind
RET000789,ORD034735,2025-11-24,Wrong Product
RET000790,ORD019539,2025-12-13,Poor Quality
RET000791,ORD039587,2025-12-03,Damaged Product
RET000792,ORD005573,2025-09-24,Changed Mind
RET000793,ORD047751,2025-07-19,Damaged Product
RET000794,ORD030964,2024-07-20,Wrong Product
RET000795,ORD035496,2026-01-05,Changed Mind
RET000796,ORD020263,2024-05-31,Poor Quality
RET000797,ORD044660,2025-03-08,Size Issue
RET000798,ORD021746,2024-07-17,Wrong Product
RET000799,ORD047249,2025-06-28,Changed Mind
RET000800,ORD036228,2023-10-29,Late Delivery
RET000801,ORD028787,2023-06-15,Wrong Product
RET000802,ORD035620,2025-09-26,Damaged Product
RET000803,ORD046000,2025-05-28,Late Delivery
RET000804,ORD049513,2025-04-16,Late Delivery
RET000805,ORD044515,2025-12-14,Poor Quality
RET000806,ORD028684,2024-09-10,Damaged Product
RET000807,ORD031549,2023-02-05,Wrong Product
RET000808,ORD031965,2024-04-14,Changed Mind
RET000809,ORD009434,2023-04-16,Poor Quality
RET000810,ORD022374,2023-07-14,Wrong Product
RET000811,ORD021623,2025-01-08,Poor Quality
RET000812,ORD012452,2024-02-02,Size Issue
RET000813,ORD011800,2024-04-28,Wrong Product
RET000814,ORD031389,2025-02-12,Changed Mind
RET000815,ORD020769,2024-10-21,Size Issue
RET000816,ORD004829,2024-08-25,Poor Quality
RET000817,ORD014590,2025-01-27,Size Issue
RET000818,ORD001508,2023-07-14,Damaged Product
RET000819,ORD018613,2024-02-09,Size Issue
RET000820,ORD019303,2023-04-20,Poor Quality
RET000821,ORD038310,2023-08-31,Damaged Product
RET000822,ORD001739,2025-10-30,Size Issue
RET000823,ORD035876,2024-04-11,Size Issue
RET000824,ORD047068,2023-07-25,Late Delivery
RET000825,ORD005115,2023-09-30,Wrong Product
RET000826,ORD024907,2024-01-04,Poor Quality
RET000827,ORD007636,2024-11-19,Size Issue
RET000828,ORD014399,2024-08-02,Damaged Product
RET000829,ORD036171,2024-06-24,Late Delivery
RET000830,ORD009184,2025-05-14,Poor Quality
RET000831,ORD036797,2023-03-15,Size Issue
RET000832,ORD037623,2024-02-05,Poor Quality
RET000833,ORD001656,2025-06-12,Damaged Product
RET000834,ORD004327,2024-01-13,Wrong Product
RET000835,ORD027378,2023-01-13,Size Issue
RET000836,ORD019045,2025-04-06,Damaged Product
RET000837,ORD044329,2023-07-31,Poor Quality
RET000838,ORD009662,2025-10-22,Wrong Product
RET000839,ORD015915,2024-04-08,Size Issue
RET000840,ORD025467,2023-09-29,Damaged Product
RET000841,ORD013611,2024-06-26,Late Delivery
RET000842,ORD011671,2024-04-25,Size Issue
RET000843,ORD001220,2024-02-09,Changed Mind
RET000844,ORD038864,2023-06-29,Late Delivery
RET000845,ORD012558,2025-01-22,Late Delivery
RET000846,ORD039144,2024-05-31,Changed Mind
RET000847,ORD035509,2024-08-16,Changed Mind
RET000848,ORD011853,2025-10-26,Wrong Product
RET000849,ORD013239,2024-07-19,Poor Quality
RET000850,ORD029951,2023-09-02,Size Issue
RET000851,ORD027985,2024-04-26,Damaged Product
RET000852,ORD022091,2025-11-22,Damaged Product
RET000853,ORD048990,2024-07-23,Changed Mind
RET000854,ORD040640,2023-08-06,Changed Mind
RET000855,ORD028912,2023-01-24,Late Delivery
RET000856,ORD008571,2024-02-15,Poor Quality
RET000857,ORD038432,2023-03-04,Poor Quality
RET000858,ORD040526,2024-09-19,Size Issue
RET000859,ORD035550,2025-07-20,Damaged Product
RET000860,ORD029488,2024-11-05,Wrong Product
RET000861,ORD026038,2023-12-16,Wrong Product
RET000862,ORD019371,2025-10-17,Size Issue
RET000863,ORD044735,2024-09-14,Poor Quality
RET000864,ORD006916,2024-12-22,Damaged Product
RET000865,ORD014999,2025-11-26,Damaged Product
RET000866,ORD016751,2024-10-11,Late Delivery
RET000867,ORD029960,2023-03-01,Size Issue
RET000868,ORD028857,2023-07-04,Size Issue
RET000869,ORD038912,2024-10-25,Damaged Product
RET000870,ORD005844,2025-12-12,Late Delivery
RET000871,ORD015770,2025-07-21,Wrong Product
RET000872,ORD027099,2025-11-02,Late Delivery
RET000873,ORD034727,2024-11-07,Wrong Product
RET000874,ORD020931,2024-10-12,Damaged Product
RET000875,ORD012314,2023-12-09,Damaged Product
RET000876,ORD008294,2024-09-18,Damaged Product
RET000877,ORD049409,2025-01-15,Size Issue
RET000878,ORD022320,2024-05-20,Wrong Product
RET000879,ORD020487,2024-05-17,Poor Quality
RET000880,ORD022611,2023-03-01,Poor Quality
RET000881,ORD012466,2024-05-07,Size Issue
RET000882,ORD041513,2025-01-04,Poor Quality
RET000883,ORD048610,2023-10-09,Late Delivery
RET000884,ORD017673,2023-11-18,Damaged Product
RET000885,ORD008566,2025-11-27,Damaged Product
RET000886,ORD042906,2023-07-23,Poor Quality
RET000887,ORD033295,2023-05-23,Poor Quality
RET000888,ORD012929,2025-03-17,Changed Mind
RET000889,ORD008384,2024-07-14,Poor Quality
RET000890,ORD026547,2023-06-05,Changed Mind
RET000891,ORD021161,2023-12-05,Wrong Product
RET000892,ORD025332,2024-04-10,Poor Quality
RET000893,ORD000417,2024-09-29,Wrong Product
RET000894,ORD038314,2023-05-09,Poor Quality
RET000895,ORD040759,2025-01-31,Size Issue
RET000896,ORD001407,2025-05-26,Late Delivery
RET000897,ORD027989,2024-03-08,Size Issue
RET000898,ORD020658,2025-08-11,Changed Mind
RET000899,ORD046982,2025-09-21,Wrong Product
RET000900,ORD029902,2024-09-08,Changed Mind
RET000901,ORD032870,2025-10-08,Wrong Product
RET000902,ORD021614,2023-10-07,Wrong Product
RET000903,ORD018693,2024-11-29,Late Delivery
RET000904,ORD014463,2024-11-28,Changed Mind
RET000905,ORD013530,2024-06-23,Size Issue
RET000906,ORD029805,2025-11-01,Damaged Product
RET000907,ORD001445,2025-09-05,Poor Quality
RET000908,ORD018219,2024-12-01,Poor Quality
RET000909,ORD045064,2025-07-08,Poor Quality
RET000910,ORD030647,2025-07-15,Changed Mind
RET000911,ORD049168,2023-03-26,Changed Mind
RET000912,ORD039990,2024-04-05,Damaged Product
RET000913,ORD044756,2023-09-03,Damaged Product
RET000914,ORD048346,2025-10-26,Wrong Product
RET000915,ORD042970,2025-02-02,Wrong Product
RET000916,ORD020420,2023-07-03,Poor Quality
RET000917,ORD010897,2024-01-20,Poor Quality
RET000918,ORD045621,2024-01-02,Size Issue
RET000919,ORD036350,2024-08-18,Damaged Product
RET000920,ORD019313,2025-01-06,Wrong Product
RET000921,ORD005583,2025-11-27,Damaged Product
RET000922,ORD006683,2023-11-13,Wrong Product
RET000923,ORD030680,2024-05-11,Late Delivery
RET000924,ORD028389,2025-05-14,Poor Quality
RET000925,ORD006848,2023-02-25,Poor Quality
RET000926,ORD015982,2025-05-01,Damaged Product
RET000927,ORD033676,2024-05-10,Late Delivery
RET000928,ORD047504,2023-06-19,Size Issue
RET000929,ORD007566,2023-11-09,Damaged Product
RET000930,ORD020729,2024-08-06,Wrong Product
RET000931,ORD007412,2024-03-22,Late Delivery
RET000932,ORD025355,2025-05-15,Wrong Product
RET000933,ORD047739,2023-10-31,Poor Quality
RET000934,ORD009759,2025-09-03,Wrong Product
RET000935,ORD009768,2024-04-07,Late Delivery
RET000936,ORD007134,2025-02-14,Size Issue
RET000937,ORD028594,2025-10-10,Wrong Product
RET000938,ORD041210,2023-07-01,Damaged Product
RET000939,ORD023112,2025-02-12,Late Delivery
RET000940,ORD044347,2025-05-08,Poor Quality
RET000941,ORD022810,2023-04-26,Late Delivery
RET000942,ORD020508,2025-04-18,Late Delivery
RET000943,ORD045706,2023-08-23,Changed Mind
RET000944,ORD021762,2024-12-09,Wrong Product
RET000945,ORD021496,2023-08-21,Late Delivery
RET000946,ORD011505,2024-03-07,Wrong Product
RET000947,ORD032457,2025-04-08,Late Delivery
RET000948,ORD044210,2024-12-12,Wrong Product
RET000949,ORD043813,2024-07-25,Damaged Product
RET000950,ORD018265,2024-08-01,Damaged Product
RET000951,ORD041115,2023-09-01,Late Delivery
RET000952,ORD020035,2025-03-06,Late Delivery
RET000953,ORD010076,2024-04-21,Changed Mind
RET000954,ORD037297,2025-01-25,Late Delivery
RET000955,ORD014277,2023-11-23,Poor Quality
RET000956,ORD035781,2025-09-25,Changed Mind
RET000957,ORD016871,2024-08-09,Late Delivery
RET000958,ORD004230,2025-08-05,Wrong Product
RET000959,ORD049030,2025-07-06,Late Delivery
RET000960,ORD000168,2025-03-03,Changed Mind
RET000961,ORD014447,2025-11-04,Damaged Product
RET000962,ORD036717,2024-12-15,Wrong Product
RET000963,ORD036165,2024-10-07,Wrong Product
RET000964,ORD014474,2023-11-01,Changed Mind
RET000965,ORD044427,2025-06-28,Late Delivery
RET000966,ORD046117,2025-12-23,Late Delivery
RET000967,ORD030626,2025-12-21,Changed Mind
RET000968,ORD009961,2023-01-23,Size Issue
RET000969,ORD038723,2024-03-24,Late Delivery
RET000970,ORD028345,2024-04-10,Wrong Product
RET000971,ORD016438,2025-11-23,Changed Mind
RET000972,ORD008854,2025-04-20,Damaged Product
RET000973,ORD017364,2025-07-29,Size Issue
RET000974,ORD004581,2023-07-29,Damaged Product
RET000975,ORD047304,2023-08-05,Poor Quality
RET000976,ORD044680,2023-09-05,Changed Mind
RET000977,ORD015193,2024-11-08,Damaged Product
RET000978,ORD031448,2025-07-29,Size Issue
RET000979,ORD005526,2024-04-05,Size Issue
RET000980,ORD039228,2025-09-01,Damaged Product
RET000981,ORD003468,2023-03-04,Size Issue
RET000982,ORD015074,2023-05-11,Damaged Product
RET000983,ORD048706,2024-06-02,Poor Quality
RET000984,ORD013610,2023-11-22,Changed Mind
RET000985,ORD018786,2025-08-18,Damaged Product
RET000986,ORD039758,2023-11-29,Late Delivery
RET000987,ORD024217,2025-05-12,Late Delivery
RET000988,ORD033986,2025-10-16,Changed Mind
RET000989,ORD011626,2025-11-10,Wrong Product
RET000990,ORD012137,2025-01-05,Changed Mind
RET000991,ORD012629,2023-02-03,Late Delivery
RET000992,ORD028348,2023-02-13,Wrong Product
RET000993,ORD043512,2025-01-22,Late Delivery
RET000994,ORD005873,2023-07-10,Poor Quality
RET000995,ORD048244,2024-04-18,Wrong Product
RET000996,ORD033982,2023-04-08,Wrong Product
RET000997,ORD031261,2025-05-01,Changed Mind
RET000998,ORD012293,2023-07-04,Size Issue
RET000999,ORD042287,2026-01-01,Late Delivery
RET001000,ORD013665,2024-02-22,Changed Mind
RET001001,ORD012951,2023-08-01,Late Delivery
RET001002,ORD031757,2023-11-28,Late Delivery
RET001003,ORD014514,2023-10-30,Damaged Product
RET001004,ORD020458,2025-08-25,Late Delivery
RET001005,ORD041547,2023-11-18,Size Issue
RET001006,ORD000851,2023-04-08,Damaged Product
RET001007,ORD034768,2023-06-05,Size Issue
RET001008,ORD024913,2024-12-06,Poor Quality
RET001009,ORD017970,2024-07-03,Wrong Product
RET001010,ORD028377,2023-08-21,Poor Quality
